run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
5/29/2018 12:02:49 PM,201711,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,52,0,90.38461539,3.846153846,5.769230769,0,0,0,4.53846,0,92,93.47826087,5.934782609
5/29/2018 12:02:49 PM,201711,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,S,44,0,81.81818182,11.36363636,2.272727273,4.545454545,0,0,9.56818,0,48,81.25,7.583333333
5/29/2018 12:02:49 PM,201711,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,C,2,0,100,0,0,0,0,0,8,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,170,0,89.41176471,2.941176471,4.705882353,2.352941176,0.588235294,0,7.21176,0,119,86.55462185,6.344537815
5/29/2018 12:02:49 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,117,0,82.05128205,11.11111111,3.418803419,3.418803419,0,0,9.31624,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA CITY LINE,S,0,0,0,0,0,0,0,0,0,0,120,90.83333333,9.816666667
5/29/2018 12:02:49 PM,201711,ABERDEEN,ICELAND,AKUREYRI,FLUGFELAG ISLANDS(AIR ICELAND),S,1,0,0,100,0,0,0,0,21,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,17,0,88.23529412,0,11.76470588,0,0,0,4.94118,0,26,76.92307692,14.23076923
5/29/2018 12:02:49 PM,201711,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,84,0,86.90476191,9.523809524,3.571428571,0,0,0,5.34524,0,60,100,2.5
5/29/2018 12:02:49 PM,201711,ABERDEEN,NETHERLANDS,AMSTERDAM,EASTERN AIRWAYS,C,1,0,0,100,0,0,0,0,22,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,162,0,86.41975309,9.259259259,3.703703704,0,0.617283951,0,7.2284,0,156,90.38461539,8.384615385
5/29/2018 12:02:49 PM,201711,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,60,0,90,6.666666667,3.333333333,0,0,0,5.73333,0,74,97.2972973,2.77027027
5/29/2018 12:02:49 PM,201711,ABERDEEN,NETHERLANDS,AMSTERDAM,TITAN AIRWAYS LTD,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,NETHERLANDS,AMSTERDAM,TRANSAVIA,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,91,0,85.71428571,4.395604396,3.296703297,6.593406593,0,0,10.95604,0,95,90.52631579,7.484210526
5/29/2018 12:02:49 PM,201711,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,S,36,0,77.77777778,8.333333333,5.555555556,8.333333333,0,0,15.44444,0,43,86.04651163,8.302325581
5/29/2018 12:02:49 PM,201711,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,S,50,0,74,16,8,2,0,0,11.58,0,52,61.53846154,22.19230769
5/29/2018 12:02:49 PM,201711,ABERDEEN,NORWAY,STAVANGER,SAS,S,112,0,66.96428571,15.17857143,12.5,5.357142857,0,0,16.86607,0,94,81.91489362,10.74468085
5/29/2018 12:02:49 PM,201711,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,94,0,91.4893617,0,3.191489362,5.319148936,0,0,8.43617,0,121,95.8677686,2.859504132
5/29/2018 12:02:49 PM,201711,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,16,0,93.75,6.25,0,0,0,0,3.6875,0,18,94.44444444,3.166666667
5/29/2018 12:02:49 PM,201711,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,16,0,56.25,25,6.25,12.5,0,0,23.4375,0,16,62.5,20.125
5/29/2018 12:02:49 PM,201711,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,18,0,66.66666667,22.22222222,11.11111111,0,0,0,14.94444,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,SPAIN,BARCELONA,AIR X CHARTER,S,1,0,0,100,0,0,0,0,18,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,SPAIN,MALAGA,RYANAIR,S,18,0,72.22222222,16.66666667,11.11111111,0,0,0,10.44444,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,16,0,93.75,6.25,0,0,0,0,3.875,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,60,0,90,3.333333333,3.333333333,3.333333333,0,0,8.45,0,60,86.66666667,5.633333333
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,156,0,78.84615385,8.974358974,10.8974359,1.282051282,0,0,9.57051,0,200,84,10.1
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,58,0,72.4137931,10.34482759,6.896551724,10.34482759,0,0,17.36207,0,92,67.39130435,20.73913044
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,50,84,9.26
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,45,0,55.55555556,11.11111111,8.888888889,20,4.444444444,0,40.04444,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,S,3,0,0,33.33333333,33.33333333,0,33.33333333,0,84.66667,0,119,75.6302521,11.42016807
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,FLYBE LTD,S,20,0,30,20,30,20,0,0,36.55,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,LOGANAIR LTD,S,87,0,59.77011494,17.24137931,11.49425287,10.34482759,1.149425287,0,22.25287,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,12,83.33333333,5.333333333
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,1,1,0,0,0,100,0,0,123,0,1,100,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,93,0,79.56989247,11.82795699,5.376344086,3.225806452,0,0,10.26882,0,92,89.13043478,6.880434783
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,1,0,0,0,0,100,0,0,104,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,446,0,82.95964126,9.192825112,5.829596413,2.01793722,0,0,8.20852,0,422,88.15165877,5.765402844
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,HEATHROW,FLYBE LTD,S,156,0,79.48717949,12.17948718,3.846153846,3.205128205,1.282051282,0,11.53205,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,2,0,50,0,0,50,0,0,35.5,0,128,68.75,17.0546875
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,FLYBE LTD,S,113,0,45.13274336,15.04424779,23.00884956,15.04424779,1.769911504,0,32.70796,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,KIRKWALL,FLYBE LTD,S,142,0,57.04225352,15.49295775,17.6056338,7.746478873,2.112676056,0,25.16901,0,156,79.48717949,12.94230769
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,2,0,100,0,0,0,0,0,7,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,156,0,82.05128205,8.333333333,1.923076923,5.128205128,2.564102564,0,17.48718,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,33,69.6969697,23.06060606
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,37,0,35.13513514,21.62162162,29.72972973,13.51351351,0,0,31.56757,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,96,0,81.25,9.375,7.291666667,2.083333333,0,0,9.625,0,101,88.11881188,7.732673267
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET AIRLINE COMPANY LTD,S,34,0,94.11764706,5.882352941,0,0,0,0,5.02941,0,32,68.75,15.0625
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,320,0,80.625,9.0625,7.5,1.875,0.9375,0,11.12188,0,337,88.1305638,7.824925816
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,1,0,0,0,0,0,100,0,235,0,84,85.71428571,13.42857143
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,74,0,50,8.108108108,17.56756757,18.91891892,5.405405405,0,47.39189,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NORWICH,BMI REGIONAL,S,116,0,79.31034483,11.20689655,0,9.482758621,0,0,12.53448,0,128,83.59375,9.625
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NORWICH,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,134,70.89552239,17.91791045
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NORWICH,FLYBE LTD,S,124,0,43.5483871,20.16129032,12.90322581,20.96774194,2.419354839,0,34.84677,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,52,0,59.61538462,9.615384615,7.692307692,21.15384615,1.923076923,0,31.94231,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SCATSTA,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,1,0,60
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,77,79.22077922,13.24675325
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,89,0,57.30337079,15.73033708,8.988764045,16.85393258,1.123595506,0,28.60674,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,STORNOWAY,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,42,61.90476191,28.19047619
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,STORNOWAY,FLYBE LTD,S,41,0,48.78048781,14.63414634,7.317073171,26.82926829,2.43902439,0,42.12195,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,148,0,52.7027027,8.783783784,12.83783784,17.56756757,7.432432432,0.675675676,47.5473,0,196,59.69387755,34.10204082
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SUMBURGH,FLYBE LTD,S,155,0,44.51612903,18.70967742,19.35483871,16.77419355,0.64516129,0,32.40645,0,207,89.85507246,6.328502415
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,258,0,78.68217054,5.813953488,9.302325581,6.201550388,0,0,13.06977,0,2,100,5
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,SUMBURGH,NORTH FLYING,S,2,1,50,0,0,50,0,0,30.5,0,0,0,0
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,82,64.63414634,27.73170732
5/29/2018 12:02:49 PM,201711,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,FLYBE LTD,S,83,0,38.55421687,28.91566265,21.68674699,7.228915663,3.614457831,0,32.04819,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),BELGIUM,BRUSSELS,BRUSSELS AIRLINES,S,0,0,0,0,0,0,0,0,0,0,42,80.95238095,7.357142857
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),GERMANY,MUNICH,GERMANIA FLUGGESELLSCHAFT,S,1,0,100,0,0,0,0,0,2,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,24,0,91.66666667,0,8.333333333,0,0,0,4.33333,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,AER LINGUS,S,2,0,100,0,0,0,0,0,2,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,AIR X CHARTER,C,1,0,100,0,0,0,0,0,13,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),NETHERLANDS,AMSTERDAM,EASYJET AIRLINE COMPANY LTD,S,1,0,100,0,0,0,0,0,7,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),NETHERLANDS,AMSTERDAM,KLM,S,52,0,86.53846154,3.846153846,5.769230769,0,3.846153846,0,14.61538,0,50,94,5.52
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),SWITZERLAND,BALE MULHOUSE,GERMANIA FLUGGESELLSCHAFT,C,1,0,100,0,0,0,0,0,11,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,FLYBE LTD,S,60,0,88.33333333,3.333333333,5,3.333333333,0,0,9.1,0,60,88.33333333,5.35
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET AIRLINE COMPANY LTD,S,1,0,100,0,0,0,0,0,4,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,372,0,91.39784946,5.107526882,2.150537634,1.344086022,0,0,5.33602,0,386,85.49222798,8.976683938
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,104,0,92.30769231,1.923076923,2.884615385,2.884615385,0,0,7.52885,0,64,92.1875,4.703125
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,FLYBE LTD,S,180,0,91.66666667,5.555555556,1.111111111,1.111111111,0.555555556,0,6.16111,0,160,90,8.2125
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,238,0,89.91596639,3.361344538,2.941176471,3.781512605,0,0,6.84034,0,307,86.97068404,8.153094463
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,FLYBE LTD,S,35,0,91.42857143,2.857142857,5.714285714,0,0,0,6.4,0,32,87.5,8.53125
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,FARNBOROUGH,NETJETS TRANSPORTES AEREOS,C,2,0,100,0,0,0,0,0,2,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,FLYBE LTD,S,232,0,89.65517241,3.448275862,3.017241379,3.448275862,0.431034483,0,8.72845,0,307,85.01628665,12.48859935
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,AER LINGUS,S,180,0,86.11111111,8.333333333,5,0.555555556,0,0,6.16667,0,176,94.88636364,3.107954545
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,232,0,83.18965517,11.20689655,3.879310345,1.724137931,0,0,8.32759,0,336,88.0952381,7.821428571
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,INVERNESS,FLYBE LTD,S,35,0,85.71428571,11.42857143,0,0,2.857142857,0,12.94286,0,42,83.33333333,11.54761905
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ISLE OF MAN,FLYBE LTD,S,44,0,43.18181818,9.090909091,27.27272727,20.45454546,0,0,37.40909,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ISLE OF MAN,VANAIR EUROPE AS,S,0,0,0,0,0,0,0,0,0,0,172,90.11627907,8.203488372
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LEEDS BRADFORD,FLYBE LTD,S,252,0,95.63492064,2.777777778,1.587301587,0,0,0,2.99206,0,237,90.29535865,6.713080169
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),AIR X CHARTER,C,1,0,0,0,100,0,0,0,31,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LIVERPOOL (JOHN LENNON),FLYBE LTD,S,60,0,96.66666667,1.666666667,1.666666667,0,0,0,2.76667,0,39,82.05128205,22.61538462
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,199,0,85.92964824,10.55276382,3.015075377,0.502512563,0,0,6.0603,0,198,83.83838384,10.90909091
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,390,0,83.07692308,7.435897436,3.333333333,5.641025641,0.512820513,0,11.54872,0,385,73.24675325,16.14545455
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,43,0,46.51162791,2.325581395,30.23255814,20.93023256,0,0,35.88372,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,163,0,92.63803681,3.680981595,1.226993865,2.45398773,0,0,5.3681,0,163,79.14110429,12.2392638
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHEND,FLYBE LTD,S,1,0,0,0,0,100,0,0,140,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST CITY (GEORGE BEST),USA,WHITE PLAINS,NETJETS TRANSPORTES AEREOS,C,0,0,0,0,0,0,0,0,0,0,1,100,0
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AZERBAIJAN AIRLINES (AZAL),C,0,0,0,0,0,0,0,0,0,0,2,0,57.5
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,1,0,0,0,100,0,0,0,34,0,0,0,0
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,CANADA,GOOSE BAY,FAI FLIGHT- AMBULANCE SERVICE,C,0,0,0,0,0,0,0,0,0,0,1,0,119
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,CROATIA,ZAGREB,NIKI,C,0,0,0,0,0,0,0,0,0,0,2,50,25
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,CZECH REPUBLIC,PRAGUE,ABS JET,C,0,0,0,0,0,0,0,0,0,0,1,0,21
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET AIRLINE COMPANY LTD,S,33,0,57.57575758,21.21212121,15.15151515,0,6.060606061,0,29.9697,0,34,73.52941177,10.97058824
5/29/2018 12:02:49 PM,201711,BELFAST INTERNATIONAL,GERMANY,BERLIN (SCHONEFELD),RYANAIR,S,16,0,100,0,0,0,0,0,2.75,0,26,88.46153846,6.115384615
