run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
4/20/2017 1:10:25 PM,201701,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,74,0,85.13513514,8.108108108,6.756756757,0,0,0,6.2027,0,80,75,16.15
4/20/2017 1:10:25 PM,201701,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,S,45,0,86.66666667,6.666666667,2.222222222,4.444444444,0,0,8.33333,0,46,95.65217391,2.52173913
4/20/2017 1:10:25 PM,201701,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,122,0,72.95081967,13.93442623,10.65573771,2.459016393,0,0,11.45082,0,133,84.21052632,7.360902256
4/20/2017 1:10:25 PM,201701,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,121,0,79.33884298,12.39669422,3.305785124,4.132231405,0.826446281,0,13.47107,0,119,81.51260504,9.042016807
4/20/2017 1:10:25 PM,201701,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,18,0,88.88888889,5.555555556,0,5.555555556,0,0,7,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,60,0,95,1.666666667,3.333333333,0,0,0,3.56667,0,64,92.1875,3.375
4/20/2017 1:10:25 PM,201701,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,137,0,81.75182482,10.2189781,5.109489051,2.919708029,0,0,10.23358,0,157,92.3566879,6.210191083
4/20/2017 1:10:25 PM,201701,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,88,0,79.54545455,14.77272727,3.409090909,2.272727273,0,0,8.71591,0,64,81.25,9.96875
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,90,0,91.11111111,4.444444444,4.444444444,0,0,0,3.88889,0,88,84.09090909,9.477272727
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,KRISTIANSAND (KJEVIK),EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,1,0,127
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,S,42,0,73.80952381,9.523809524,7.142857143,9.523809524,0,0,15.2381,0,48,64.58333333,17.79166667
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,S,30,0,70,23.33333333,6.666666667,0,0,0,12.86667,0,24,70.83333333,14.70833333
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,STAVANGER,SAS,S,84,0,90.47619048,7.142857143,0,0,2.380952381,0,7.5,0,90,84.44444444,6.855555556
4/20/2017 1:10:25 PM,201701,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,108,0,91.66666667,2.777777778,3.703703704,1.851851852,0,0,5.47222,0,144,97.22222222,2.958333333
4/20/2017 1:10:25 PM,201701,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,19,0,57.89473684,5.263157895,10.52631579,26.31578947,0,0,36.05263,0,18,33.33333333,37.55555556
4/20/2017 1:10:25 PM,201701,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,18,0,77.77777778,16.66666667,5.555555556,0,0,0,8.94444,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMSON AIRWAYS LTD,C,18,0,55.55555556,22.22222222,11.11111111,11.11111111,0,0,26.83333,0,18,66.66666667,13.44444444
4/20/2017 1:10:25 PM,201701,ABERDEEN,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,S,1,0,0,0,0,0,100,0,233,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,SWITZERLAND,GENEVA,EASYJET SWITZERLAND,S,14,0,71.42857143,7.142857143,21.42857143,0,0,0,13.71429,0,10,70,8.9
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,62,0,82.25806452,4.838709677,1.612903226,11.29032258,0,0,13.30645,0,58,72.4137931,15.56896552
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,176,0,78.40909091,9.659090909,5.681818182,3.409090909,2.840909091,0,17.4375,0,139,76.25899281,19.0647482
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,S,65,0,72.30769231,7.692307692,3.076923077,15.38461539,1.538461538,0,24.21538,0,75,72,13.45333333
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,S,39,0,89.74358974,5.128205128,5.128205128,0,0,0,5.07692,0,37,83.78378378,7.918918919
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,DONCASTER SHEFFIELD,EASTERN AIRWAYS,S,1,0,0,0,0,100,0,0,125,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,DUNDEE,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,1,100,6
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,C,1,0,100,0,0,0,0,0,2,0,1,100,10
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,S,103,0,86.40776699,2.912621359,6.796116505,2.912621359,0.970873786,0,11.05825,0,124,77.41935484,12.2983871
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,83,85.54216868,7.13253012
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,1,0,0,0,0,100,0,0,63,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,80,0,78.75,8.75,6.25,3.75,2.5,0,14.8625,0,80,66.25,17.125
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,2,0,0,100,0,0,0,0,23,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,398,0,85.67839196,9.045226131,2.010050251,3.266331658,0,0,7.72864,0,415,85.54216868,10.18554217
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,109,0,78.89908257,10.09174312,7.339449541,2.752293578,0.917431193,0,13.76147,0,137,79.5620438,14.02919708
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,KIRKWALL,FLYBE LTD,S,151,0,85.43046358,7.284768212,4.635761589,1.986754967,0.662251656,0,9.96026,0,0,0,0
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,0,0,0,0,0,0,0,0,0,0,146,74.65753425,18.50684932
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,LEEDS BRADFORD,EASTERN AIRWAYS,S,33,0,54.54545455,18.18181818,15.15151515,9.090909091,3.03030303,0,28.84848,0,36,77.77777778,15.19444444
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,87,0,77.01149425,6.896551724,11.49425287,3.448275862,1.149425287,0,13.41379,0,116,86.20689655,9.172413793
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET AIRLINE COMPANY LTD,S,38,0,68.42105263,18.42105263,7.894736842,5.263157895,0,0,12.86842,0,38,60.52631579,21.31578947
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,331,0,78.85196375,7.854984894,7.552870091,5.740181269,0,0,12.32931,0,252,87.3015873,7.428571429
4/20/2017 1:10:25 PM,201701,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,82,0,90.24390244,3.658536585,0,6.097560976,0,0,8.71951,0,91,58.24175824,57.4945055
