run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
03/01/2017 18:15,201612,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,62,0,87.09677419,6.451612903,3.225806452,3.225806452,0,0,7.70968,0,80,90,5.975
03/01/2017 18:15,201612,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,S,40,0,80,12.5,2.5,5,0,0,7.825,0,40,85,4.5
03/01/2017 18:15,201612,ABERDEEN,FINLAND,ENONTEKIO,ENTER AIR,C,2,0,100,0,0,0,0,0,7,0,2,100,4
03/01/2017 18:15,201612,ABERDEEN,FINLAND,IVALO,SMALL PLANET AIRLINES,C,2,0,50,0,0,0,50,0,116,0,0,0,0
03/01/2017 18:15,201612,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,122,0,69.67213115,19.67213115,2.459016393,8.196721311,0,0,15.91803,0,169,88.75739645,5.319526627
03/01/2017 18:15,201612,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,115,0,81.73913044,7.826086957,4.347826087,6.086956522,0,0,13.04348,0,115,72.17391304,14.45217391
03/01/2017 18:15,201612,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,26,0,73.07692308,0,15.38461539,11.53846154,0,0,17.92308,0,0,0,0
03/01/2017 18:15,201612,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,60,0,93.33333333,3.333333333,3.333333333,0,0,0,4.13333,0,62,95.16129032,3.725806452
03/01/2017 18:15,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,149,0,74.4966443,12.08053691,8.724832215,3.355704698,1.342281879,0,15.65101,0,167,86.22754491,6.101796407
03/01/2017 18:15,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,83,0,74.69879518,10.84337349,10.84337349,3.614457831,0,0,13.12048,0,114,92.10526316,4.578947368
03/01/2017 18:15,201612,ABERDEEN,NETHERLANDS,MAASTRICHT,DENIM AIR,C,0,0,0,0,0,0,0,0,0,0,1,0,31
03/01/2017 18:15,201612,ABERDEEN,NORWAY,BERGEN,BMI REGIONAL,C,1,0,100,0,0,0,0,0,8,0,0,0,0
03/01/2017 18:15,201612,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,70,0,90,7.142857143,2.857142857,0,0,0,5.82857,0,98,84.69387755,9.06122449
03/01/2017 18:15,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,S,40,0,72.5,12.5,5,10,0,0,13.825,0,32,81.25,9.4375
03/01/2017 18:15,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,S,32,0,46.875,34.375,12.5,6.25,0,0,19.40625,0,44,77.27272727,10.86363636
