run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
03/03/2017 09:57,201604,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,70,0,90,4.285714286,5.714285714,0,0,0,5.04286,73,104,94.23076923,2.625
03/03/2017 09:57,201604,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,S,46,0,69.56521739,4.347826087,0,19.56521739,6.52173913,0,38.5,45,48,87.5,5.6875
03/03/2017 09:57,201604,ABERDEEN,DENMARK,ESBJERG,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,2,100,0.5
03/03/2017 09:57,201604,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,S,157,0,82.80254777,13.37579618,3.821656051,0,0,0,6.31847,157,0,0,0
03/03/2017 09:57,201604,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,S,0,0,0,0,0,0,0,0,0,0,158,89.24050633,5.85443038
03/03/2017 09:57,201604,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,S,118,0,90.6779661,4.237288136,3.389830508,0.847457627,0.847457627,0,7.81356,120,118,77.9661017,12.1779661
03/03/2017 09:57,201604,ABERDEEN,ICELAND,KEFLAVIK,ICELANDAIR,S,34,0,91.17647059,5.882352941,2.941176471,0,0,0,4.29412,34,0,0,0
03/03/2017 09:57,201604,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,60,0,90,5,1.666666667,3.333333333,0,0,5.88333,60,0,0,0
03/03/2017 09:57,201604,ABERDEEN,IRISH REPUBLIC,DUBLIN,STOBART AIR,S,0,0,0,0,0,0,0,0,0,0,60,85,12.76666667
03/03/2017 09:57,201604,ABERDEEN,NETHERLANDS,AMSTERDAM,EASYJET AIRLINE COMPANY LTD,S,1,0,100,0,0,0,0,0,0,0,0,0,0
03/03/2017 09:57,201604,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,299,0,91.30434783,7.692307692,1.003344482,0,0,0,4.43813,300,178,76.96629214,14.5505618
03/03/2017 09:57,201604,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,0,0,0,0,0,0,0,0,0,0,124,87.09677419,6.556451613
03/03/2017 09:57,201604,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,92,0,86.95652174,10.86956522,0,2.173913043,0,0,5.78261,92,104,87.5,7.240384615
03/03/2017 09:57,201604,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,S,24,0,41.66666667,29.16666667,29.16666667,0,0,0,18.70833,28,0,0,0
03/03/2017 09:57,201604,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,S,45,0,60,2.222222222,8.888888889,24.44444444,4.444444444,0,42.95556,46,48,81.25,8.208333333
03/03/2017 09:57,201604,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,S,50,0,46,36,12,6,0,0,18.74,50,52,98.07692308,3.769230769
03/03/2017 09:57,201604,ABERDEEN,NORWAY,STAVANGER,SAS,S,102,0,84.31372549,7.843137255,5.882352941,1.960784314,0,0,8.30392,102,100,93,3.99
03/03/2017 09:57,201604,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,140,0,95.71428571,4.285714286,0,0,0,0,2.01429,142,139,94.24460432,4.100719424
03/03/2017 09:57,201604,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,18,0,100,0,0,0,0,0,0,18,0,0,0
03/03/2017 09:57,201604,ABERDEEN,SPAIN(CANARY ISLANDS),LAS PALMAS,THOMSON AIRWAYS LTD,C,1,0,100,0,0,0,0,0,13,0,0,0,0
03/03/2017 09:57,201604,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMSON AIRWAYS LTD,C,18,0,88.88888889,11.11111111,0,0,0,0,5.66667,0,16,93.75,3.3125
